time,altitude,grade_smooth,velocity_smooth,heartrate,distance
26867,572.6,14.4,1.314,142,55246.6
26868,572.8,13.9,1.304,143,55247.8
26869,573.0,13.7,1.309,143,55249.5
26870,573.2,12.0,1.402,144,55251.1
26871,573.2,12.0,1.423,144,55252.4
26872,573.6,11.6,1.576,144,55254.5
26873,573.8,11.8,1.542,144,55255.5
26874,573.8,13.7,1.42,143,55256.6
26875,574.0,13.2,1.432,143,55258.3
26876,574.2,13.6,1.473,143,55259.8
26877,574.4,13.2,1.355,143,55261.3
26878,574.6,14.5,1.422,143,55262.6
26879,574.8,15.3,1.398,143,55263.6
26880,575.0,15.2,1.304,142,55264.8
26881,575.2,13.1,1.273,142,55266.2
26882,575.4,12.3,1.272,142,55267.6
26883,575.6,13.0,1.212,142,55268.7
26884,575.8,12.6,1.356,142,55270.4
26885,575.8,13.9,1.434,141,55271.9
26886,576.0,13.5,1.573,141,55274.0
26887,576.4,13.5,1.58,141,55275.5
26888,576.6,15.7,1.714,141,55277.3
26889,577.0,21.9,1.748,140,55279.1
26890,577.0,21.8,1.664,140,55280.3
26891,577.4,22.0,1.627,140,55282.2
26892,577.8,18.9,1.594,140,55283.5
26893,578.4,20.8,1.544,140,55285.0
26894,578.8,16.5,1.488,140,55286.5
26895,579.2,10.2,1.762,140,55289.1
26896,579.4,7.9,1.931,140,55291.8
26897,579.4,3.5,2.168,140,55294.3
26898,579.6,1.7,2.345,139,55296.7
26899,579.6,1.8,2.49,140,55299.0
26900,579.6,1.8,2.314,140,55300.6
26901,579.6,1.9,2.288,140,55303.3
26902,579.6,3.6,2.273,140,55305.7
26903,579.8,5.8,2.196,140,55307.7
26904,579.8,5.7,2.098,140,55309.5
26905,580.0,5.4,2.227,140,55311.8
26906,580.2,7.3,2.066,141,55313.6
26907,580.2,7.4,2.105,141,55316.2
26908,580.4,9.2,2.204,141,55318.7
26909,580.6,9.4,2.188,141,55320.4
26910,580.8,9.5,2.154,141,55322.6
26911,581.2,9.0,2.182,141,55324.5
26912,581.2,9.3,2.136,142,55326.9
26913,581.4,7.7,2.114,142,55329.3
26914,581.6,10.0,2.226,142,55331.6
26915,581.8,11.0,2.15,142,55333.3
26916,582.0,11.5,2.086,141,55334.9
26917,582.2,11.4,2.006,141,55336.9
26918,582.4,11.6,1.814,141,55338.4
26919,582.6,11.8,1.628,141,55339.7
26920,582.8,14.3,1.52,141,55340.9
26921,582.8,13.7,1.423,141,55342.1
26922,583.0,15.9,1.334,142,55343.6
26923,583.2,15.2,1.354,141,55345.1
26924,583.6,16.4,1.408,141,55346.7
26925,583.8,18.5,1.536,141,55348.6
26926,584.2,19.9,1.534,141,55349.7
26927,584.4,19.1,1.558,141,55351.4
26928,584.6,18.0,1.588,141,55353.1
26929,585.0,16.3,1.542,141,55354.4
26930,585.4,17.4,1.523,141,55356.2
26931,585.8,17.0,1.708,141,55358.3
26932,586.0,13.5,1.88,141,55360.8
26933,586.4,9.8,1.968,141,55362.9
26934,586.6,10.4,2.072,141,55364.8
26935,586.8,8.6,2.08,141,55366.6
26936,586.8,8.5,2.034,141,55368.4
26937,587.0,6.6,1.924,142,55370.4
26938,587.0,5.2,1.891,142,55372.4
26939,587.4,5.1,1.98,142,55374.7
26940,587.4,5.1,2.072,142,55376.9
26941,587.4,3.5,2.3,142,55379.9
26942,587.6,3.6,2.35,143,55382.2
26943,587.6,6.1,2.373,143,55384.2
26944,587.8,6.7,2.316,143,55386.3
26945,587.8,7.0,2.245,143,55388.2
26946,588.0,7.3,1.973,143,55389.8
26947,588.2,7.4,1.942,143,55391.9
26948,588.4,10.8,1.872,144,55393.6
26949,588.4,8.6,1.772,144,55395.1
26950,588.6,7.0,1.777,144,55397.1
26951,589.0,4.8,1.896,144,55399.3
26952,589.0,3.5,1.902,144,55401.4
26953,589.0,0.0,1.946,144,55403.3
26954,589.0,0.0,2.178,144,55406.0
26955,589.0,0.0,2.266,144,55408.4
26956,589.0,1.7,2.27,144,55410.6
26957,589.0,1.8,2.266,144,55412.7
26958,589.0,3.6,2.374,143,55415.2
26959,589.2,3.8,2.294,143,55417.5
26960,589.2,4.1,2.24,143,55419.6
26961,589.4,5.0,2.21,143,55421.7
26962,589.4,3.3,2.11,143,55423.3
26963,589.4,5.0,1.97,142,55425.0
26964,589.6,4.9,1.954,142,55427.3
26965,589.6,5.4,1.992,142,55429.6
26966,589.8,5.4,1.991,142,55431.6
26967,590.0,5.5,2.136,142,55433.9
26968,590.0,3.8,2.218,141,55436.1
26969,590.2,2.0,2.226,141,55438.4
26970,590.2,3.3,2.186,141,55440.5
26971,590.2,2.0,2.098,141,55442.1
26972,590.2,2.1,1.986,141,55443.9
26973,590.4,3.5,2.014,140,55446.2
26974,590.4,3.2,2.018,140,55448.5
26975,590.4,1.9,1.918,140,55450.1
26976,590.6,4.1,1.942,140,55451.9
26977,590.6,6.3,2.138,140,55454.6
26978,590.6,6.8,2.068,140,55456.5
26979,590.8,8.4,1.928,140,55458.1
26980,591.2,12.0,2.226,140,55461.2
26981,591.4,11.9,2.366,140,55463.7
26982,591.6,9.0,2.368,140,55466.4
26983,592.0,12.1,2.332,140,55468.2
26984,592.0,12.4,2.563,140,55470.9
26985,592.2,15.1,2.22,140,55472.3
26986,592.6,12.2,1.98,140,55473.6
26987,592.8,13.1,1.716,140,55475.0
26988,593.0,17.1,1.558,140,55476.0
26989,593.2,19.9,1.209,140,55477.0
26990,593.2,18.0,1.142,140,55478.0
26991,593.4,19.1,1.056,140,55478.9
26992,593.8,19.6,0.976,140,55479.9
26993,593.8,19.3,1.092,140,55481.4
26994,594.2,20.2,1.068,139,55482.3
26995,594.4,21.4,1.113,139,55483.6
26996,594.6,18.1,1.108,139,55484.4
26997,594.8,19.4,1.063,139,55485.2
26998,595.0,17.2,0.98,139,55486.3
26999,595.4,16.3,1.109,139,55487.9
27000,595.6,15.1,1.134,139,55489.3
27001,595.8,16.6,1.298,140,55490.9
27002,596.0,15.2,1.526,140,55492.8
27003,596.2,14.3,1.65,139,55494.6
27004,596.4,15.1,1.573,139,55495.7
27005,596.8,16.2,1.59,139,55497.2
27006,597.0,17.0,1.508,139,55498.4
27007,597.2,17.9,1.522,139,55500.4
27008,597.4,18.0,1.374,139,55501.5
27009,597.6,15.7,1.391,139,55502.7
27010,597.8,17.6,1.232,139,55503.4
27011,598.2,20.3,1.198,139,55504.4
27012,598.4,19.2,1.294,139,55506.9
27013,598.6,19.6,1.434,139,55508.6
27014,598.8,18.3,1.366,139,55509.5
27015,599.0,18.5,1.392,139,55510.3
27016,599.4,22.9,1.362,139,55511.2
27017,599.6,25.0,1.204,139,55512.9
27018,599.8,27.5,1.136,139,55514.3
27019,600.2,27.4,1.144,138,55515.2
27020,600.6,26.2,1.216,138,55516.4
27021,600.8,29.4,1.228,138,55517.4
27022,601.0,30.0,1.066,138,55518.2
27023,601.6,29.7,1.045,138,55519.5
27024,601.8,27.6,1.059,138,55520.5
27025,602.2,25.5,1.105,138,55521.9
27026,602.4,27.2,1.01,138,55522.4
27027,602.6,26.7,0.934,138,55522.9
27028,602.6,24.2,0.814,138,55523.6
27029,602.8,23.7,0.773,138,55524.4
27030,603.0,21.6,0.695,138,55525.4
27031,603.2,20.8,0.834,138,55526.6
27032,603.6,22.0,0.956,138,55527.7
27033,603.8,21.7,1.026,138,55528.7
27034,604.2,23.3,1.174,139,55530.3
27035,604.4,23.8,1.224,139,55531.5
27036,604.6,26.1,1.286,139,55533.0
27037,605.0,23.4,1.368,138,55534.5
27038,605.4,22.1,1.396,139,55535.7
27039,605.6,21.1,1.28,139,55536.7
27040,606.0,23.8,1.198,139,55537.5
27041,606.2,20.8,0.926,140,55537.6
27042,606.2,17.4,0.854,140,55538.8
27043,606.4,17.1,0.902,140,55540.2
27044,606.6,16.5,0.99,140,55541.6
27045,607.0,16.9,1.116,140,55543.1
27046,607.2,13.8,1.492,140,55545.1
27047,607.4,13.8,1.682,140,55547.2
27048,607.8,11.8,1.642,140,55548.4
27049,608.0,12.2,1.564,140,55549.4
27050,608.0,12.0,1.742,140,55551.8
27051,608.2,9.6,1.632,140,55553.3
27052,608.4,10.8,1.53,141,55554.9
27053,608.6,13.6,1.64,141,55556.6
27054,608.8,11.2,1.884,141,55558.9
27055,609.2,11.9,1.758,141,55560.6
27056,609.4,12.3,1.758,141,55562.1
27057,609.4,10.5,1.641,141,55563.1
27058,609.4,9.5,1.474,141,55564.0
27059,609.6,8.1,1.216,141,55564.9
27060,609.8,7.7,1.162,141,55566.4
27061,609.8,6.7,1.198,141,55568.1
27062,609.8,6.6,1.256,141,55569.3
27063,609.8,6.6,1.23,141,55570.1
27064,610.0,6.6,1.098,141,55570.4
27065,610.0,6.0,0.836,141,55570.6
27066,610.0,6.0,0.592,140,55571.0
27067,610.0,6.0,0.334,140,55571.0
27068,610.0,4.0,0.191,140,55571.1
27069,610.0,4.0,0.134,140,55571.1
27070,610.0,4.0,0.105,139,55571.1
27071,610.0,3.8,0.018,139,55571.1
27072,610.0,4.2,0.018,139,55571.1
27073,610.0,4.2,0.0,138,55571.1
27074,610.0,6.3,0.055,138,55571.4
27075,610.0,8.3,0.184,137,55572.0
27076,610.0,8.1,0.184,136,55572.0
27077,610.0,8.1,0.184,135,55572.0
27078,610.0,7.3,0.184,134,55572.0
27079,610.0,8.0,0.128,133,55572.0
27080,609.8,0.0,0.0,133,55572.0
27081,609.8,-40.0,0.0,132,55572.0
27082,609.8,2.1,0.0,130,55572.0
27083,609.8,4.0,0.0,130,55572.0
27084,609.8,2.2,0.0,130,55572.0
27085,609.8,1.9,0.0,129,55572.0
27086,609.8,2.2,0.1,129,55572.5
27087,609.8,2.2,0.1,128,55572.5
27088,609.8,2.2,0.1,127,55572.5
27089,609.8,0.0,0.1,127,55572.5
27090,609.8,0.0,0.1,126,55572.5
27091,609.8,0.0,0.0,126,55572.5
27092,610.0,0.0,0.026,125,55572.6
27093,610.0,0.0,0.026,125,55572.6
27094,610.2,-1.9,0.026,124,55572.6
27095,610.2,-4.0,0.026,124,55572.6
27096,610.2,-6.0,0.084,123,55572.9
27097,610.2,-7.7,0.059,123,55572.9
27098,610.2,-7.7,0.059,122,55572.9
27099,610.2,-7.8,0.059,122,55572.9
27100,610.2,-7.8,0.278,121,55574.0
27101,610.0,-7.8,0.264,121,55574.3
27102,610.0,-8.1,0.264,121,55574.3
27103,610.0,-7.5,0.264,121,55574.3
27104,609.8,-7.5,0.264,120,55574.3
27105,609.8,-7.5,0.045,120,55574.3
27106,609.8,-5.7,0.038,120,55574.4
27107,609.8,-5.7,0.041,119,55574.5
27108,610.0,-5.7,0.15,118,55575.0
27109,610.0,-5.9,0.222,118,55575.4
27110,610.0,-5.9,0.304,117,55575.8
27111,610.0,-5.9,0.458,116,55576.7
27112,610.0,-9.6,0.498,114,55577.0
27113,610.0,-11.6,0.418,114,55577.1
27114,610.0,-11.9,0.388,113,55577.3
27115,610.0,-11.9,0.305,113,55577.3
27116,610.0,-12.3,0.123,112,55577.4
27117,610.0,-13.4,0.078,111,55577.4
27118,609.8,-11.7,0.138,110,55577.8
27119,609.8,-9.8,0.156,109,55578.1
27120,609.8,-9.9,0.213,109,55578.4
27121,609.8,-13.1,0.32,108,55578.9
27122,609.8,-13.6,0.494,108,55579.8
27123,609.8,-14.5,0.406,108,55579.8
27124,609.8,-14.6,0.346,108,55579.8
27125,609.8,-14.8,0.29,108,55579.8
27126,609.6,-15.1,0.302,108,55580.5
27127,609.6,-15.2,0.128,108,55580.5
27128,609.4,-16.3,0.168,108,55580.7
27129,609.2,-18.5,0.318,108,55581.4
27130,609.2,-19.0,0.42,108,55581.9
27131,609.2,-20.8,0.432,109,55582.6
27132,609.0,-21.8,0.512,109,55583.0
27133,609.0,-21.8,0.632,109,55583.8
27134,608.8,-21.2,0.62,110,55584.5
27135,608.6,-19.7,0.75,110,55585.7
27136,608.4,-21.0,0.846,111,55586.9
27137,608.4,-20.9,0.978,111,55587.9
27138,608.2,-21.2,0.818,111,55587.9
27139,608.0,-20.7,0.708,111,55588.1
27140,607.8,-21.8,0.644,111,55588.9
27141,607.6,-22.2,0.534,110,55589.5
27142,607.4,-23.0,0.582,110,55590.8
27143,607.0,-21.3,0.796,109,55591.9
27144,606.8,-19.4,1.072,109,55593.4
27145,606.6,-17.5,1.3,109,55595.4
27146,606.2,-15.1,1.432,109,55596.7
27147,606.0,-14.5,1.364,109,55597.6
27148,605.8,-14.5,1.46,109,55599.2
27149,605.6,-11.9,1.504,109,55600.9
27150,605.4,-11.1,1.422,109,55602.5
27151,605.2,-12.7,1.552,109,55604.4
27152,605.0,-13.0,1.762,108,55606.4
27153,604.8,-13.1,1.844,108,55608.4
27154,604.4,-14.6,1.856,108,55610.2
27155,604.0,-16.4,2.15,107,55613.3
27156,603.8,-17.0,2.14,107,55615.1
27157,603.4,-25.5,2.184,107,55617.4
27158,603.0,-25.6,2.192,107,55619.4
27159,602.6,-28.7,2.118,107,55620.8
27160,601.8,-28.5,1.728,107,55621.9
27161,601.4,-29.0,1.656,108,55623.4
27162,601.0,-28.2,1.46,108,55624.7
27163,600.6,-23.7,1.388,109,55626.3
27164,600.4,-23.5,1.418,110,55627.9
27165,599.8,-20.4,1.702,112,55630.4
27166,599.2,-21.6,1.89,112,55632.9
27167,598.6,-22.6,2.138,114,55635.4
27168,598.2,-21.4,2.35,115,55638.1
27169,597.6,-20.5,2.474,116,55640.3
27170,597.0,-23.0,2.474,116,55642.8
27171,596.6,-18.6,2.426,116,55645.0
27172,596.2,-18.8,2.338,116,55647.1
27173,595.6,-16.4,2.256,117,55649.3
27174,595.4,-15.7,2.366,117,55652.1
27175,594.8,-13.4,2.342,118,55654.5
27176,594.6,-15.0,2.446,118,55657.2
27177,594.2,-14.1,2.546,118,55659.8
27178,593.8,-15.5,2.686,118,55662.8
27179,593.2,-15.1,2.742,119,55665.8
27180,592.8,-16.6,2.866,119,55668.8
27181,592.4,-14.0,2.892,120,55671.7
27182,591.8,-14.9,3.004,120,55674.8
27183,591.6,-15.5,2.884,121,55677.2
27184,591.2,-17.1,2.752,121,55679.6
27185,590.8,-17.6,2.636,121,55682.0
27186,590.4,-17.6,2.612,121,55684.8
27187,589.8,-18.0,2.34,121,55686.5
27188,589.6,-18.1,2.276,122,55688.6
27189,589.2,-15.2,2.277,122,55690.9
27190,588.8,-14.5,2.223,122,55693.1
27191,588.4,-13.9,2.206,122,55695.8
27192,588.0,-13.1,2.364,122,55698.3
27193,587.8,-17.1,2.482,122,55701.0
27194,587.4,-17.5,2.564,122,55703.8
27195,586.6,-18.9,2.644,122,55706.3
27196,586.2,-22.2,2.568,122,55708.6
27197,585.6,-19.9,2.506,122,55710.9
27198,585.4,-21.9,2.542,122,55713.7
27199,584.6,-22.2,2.518,122,55716.4
27200,583.8,-24.4,2.432,122,55718.5
27201,583.6,-24.7,2.38,122,55720.5
27202,583.0,-20.8,2.338,122,55722.5
27203,582.6,-24.1,2.294,122,55725.2
27204,581.8,-25.5,2.264,122,55727.7
27205,581.4,-26.2,2.312,122,55730.0
27206,580.8,-24.7,2.32,122,55732.1
27207,580.0,-24.6,2.348,122,55734.3
27208,579.6,-24.2,2.292,122,55736.6
27209,579.0,-20.4,2.268,122,55739.0
27210,578.6,-24.2,2.272,122,55741.4
27211,578.0,-22.5,2.316,122,55743.7
27212,577.6,-21.5,2.35,122,55746.0
27213,576.8,-20.7,2.314,122,55748.2
27214,576.4,-21.4,2.308,122,55750.6
27215,576.0,-20.5,2.423,122,55753.5
27216,575.4,-22.1,2.518,122,55756.3
27217,574.6,-23.0,2.576,123,55758.9
27218,574.0,-23.0,2.644,123,55761.4
27219,573.6,-21.4,2.678,123,55763.9
27220,573.0,-17.5,2.644,123,55766.7
27221,572.4,-19.9,2.584,123,55769.2
27222,572.2,-22.0,2.556,123,55771.7
27223,571.6,-20.3,2.514,124,55774.0
27224,571.0,-21.9,2.491,124,55776.4
27225,570.4,-19.0,2.364,124,55778.6
27226,570.0,-17.7,2.368,124,55781.1
27227,569.6,-17.1,2.38,124,55783.6
27228,569.2,-17.3,2.522,124,55786.6
27229,568.6,-18.8,2.538,124,55789.1
27230,568.2,-19.3,2.578,124,55791.4
27231,567.6,-20.1,2.636,124,55794.2
27232,567.2,-19.6,2.674,124,55797.0
27233,566.8,-21.3,2.478,124,55799.0
27234,566.2,-26.8,2.388,124,55801.0
27235,566.0,-24.6,2.246,124,55802.7
27236,565.4,-23.2,2.066,124,55804.6
27237,564.6,-23.8,1.942,124,55806.7
27238,564.2,-22.9,2.032,124,55809.1
27239,563.8,-19.8,2.072,124,55811.4
27240,563.2,-21.9,2.35,124,55814.4
27241,562.6,-19.7,2.445,124,55816.8
27242,562.0,-21.4,2.5,124,55819.2
27243,561.8,-18.2,2.482,124,55821.6
27244,561.4,-21.7,2.552,124,55824.1
27245,560.6,-22.7,2.427,124,55826.6
27246,560.4,-23.8,2.422,124,55828.9
27247,559.4,-21.6,2.394,124,55831.1
27248,559.0,-23.3,2.472,124,55833.9
27249,558.4,-19.3,2.52,124,55836.8
27250,557.8,-23.3,2.696,124,55840.0
27251,557.2,-22.9,2.728,124,55842.5
27252,556.4,-24.5,2.79,124,55845.1
27253,556.0,-24.8,2.662,124,55847.2
27254,555.2,-20.9,2.554,124,55849.5
27255,554.8,-21.4,2.45,124,55852.3
27256,554.2,-20.5,2.422,123,55854.6
27257,553.8,-21.3,2.484,123,55857.5
27258,553.0,-22.3,2.609,123,55860.3
27259,552.4,-27.3,2.808,123,55863.6
27260,551.8,-26.6,2.624,123,55865.4
27261,551.0,-29.1,2.628,123,55867.8
27262,550.8,-28.5,2.444,124,55869.7
27263,549.8,-25.1,2.409,124,55872.3
27264,549.2,-28.0,2.198,124,55874.6
27265,548.6,-23.8,2.248,124,55876.6
27266,548.0,-23.2,2.39,124,55879.7
27267,547.4,-23.5,2.504,125,55882.3
27268,546.8,-27.4,2.518,125,55884.9
27269,546.0,-30.6,2.636,125,55887.7
27270,545.4,-30.3,2.53,125,55889.3
27271,545.0,-28.4,2.19,125,55890.7
27272,544.2,-26.0,2.09,126,55892.7
27273,543.8,-24.8,1.98,126,55894.8
27274,543.4,-22.2,1.824,126,55896.9
27275,543.0,-25.8,1.992,126,55899.3
27276,542.4,-23.6,2.146,127,55901.4
27277,541.8,-25.2,2.158,127,55903.5
27278,540.8,-24.9,2.328,127,55906.4
27279,540.4,-23.3,2.544,127,55909.6
27280,539.8,-22.4,2.52,128,55911.9
27281,539.2,-26.0,2.644,128,55914.6
27282,538.4,-23.3,2.734,128,55917.2
27283,537.8,-23.9,2.627,128,55919.6
27284,537.4,-23.5,2.514,129,55922.1
27285,537.0,-21.4,2.436,129,55924.0
27286,536.4,-21.8,2.338,129,55926.3
27287,535.8,-22.4,2.212,129,55928.2
27288,535.4,-22.1,2.241,129,55930.8
27289,535.0,-21.4,2.202,128,55933.1
27290,534.4,-22.6,2.322,128,55935.6
27291,533.8,-20.3,2.352,128,55938.1
27292,533.2,-19.0,2.434,127,55940.4
27293,532.8,-16.9,2.305,127,55942.3
27294,532.6,-14.5,2.363,127,55945.0
27295,532.2,-13.3,2.32,126,55947.3
27296,531.8,-17.2,2.369,126,55949.9
27297,531.4,-17.8,2.488,126,55952.8
27298,530.8,-16.0,2.618,126,55955.4
27299,530.2,-17.2,2.704,126,55958.5
27300,530.0,-15.1,2.78,126,55961.1
27301,529.4,-11.7,2.908,126,55964.5
27302,529.0,-13.3,2.896,125,55967.3
27303,528.8,-10.9,3.009,125,55970.4
27304,528.4,-9.0,2.944,125,55973.2
27305,528.2,-11.6,2.874,125,55975.5
27306,528.0,-8.0,2.804,125,55978.5
27307,527.6,-6.6,2.7,125,55980.8
27308,527.6,-8.5,2.564,125,55983.3
27309,527.6,-8.6,2.436,124,55985.4
27310,527.4,-10.2,2.424,124,55987.6
27311,527.0,-14.8,2.35,124,55990.2
27312,526.6,-17.4,2.336,124,55992.5
27313,526.4,-18.0,2.354,124,55995.0
27314,525.8,-18.3,2.438,123,55997.6
27315,525.2,-16.7,2.522,123,56000.3
27316,524.6,-14.2,2.638,123,56003.4
27317,524.4,-12.1,2.902,123,56007.0
27318,524.0,-9.6,3.05,123,56010.3
27319,523.6,-11.8,3.17,123,56013.4
27320,523.4,-10.3,3.132,123,56015.9
27321,523.0,-9.2,3.088,123,56018.9
27322,522.8,-9.4,2.976,123,56021.9
27323,522.6,-6.7,2.804,123,56024.3
27324,522.4,-10.6,2.62,123,56026.5
27325,522.4,-13.4,2.504,123,56028.4
27326,522.2,-16.1,2.374,123,56030.7
27327,521.6,-19.0,2.264,123,56033.2
27328,521.0,-20.9,2.384,123,56036.2
27329,520.4,-15.8,2.492,123,56039.0
27330,519.8,-14.5,2.754,122,56042.2
27331,519.6,-15.3,3.022,122,56045.8
27332,519.2,-12.5,3.092,122,56048.7
27333,518.6,-15.7,2.909,122,56050.8
27334,518.4,-14.7,2.884,122,56053.4
27335,518.0,-11.8,2.768,123,56056.0
27336,518.0,-15.0,2.54,123,56058.5
27337,517.4,-16.8,2.452,123,56060.9
27338,517.0,-19.9,2.504,123,56063.3
27339,516.6,-17.0,2.392,123,56065.4
27340,516.0,-17.0,2.382,123,56067.9
27341,515.6,-17.2,2.414,123,56070.6
27342,515.2,-16.4,2.586,123,56073.9
27343,514.6,-15.8,2.741,123,56077.0
27344,514.2,-16.0,2.713,123,56078.9
27345,513.8,-13.6,2.814,123,56082.0
27346,513.4,-10.4,2.898,123,56085.1
27347,513.2,-12.2,2.686,124,56087.3
27348,513.0,-14.5,2.7,124,56090.5
27349,512.4,-17.2,2.913,124,56093.5
27350,511.8,-24.9,2.83,124,56096.2
27351,511.4,-24.4,2.523,124,56097.7
27352,510.8,-21.0,2.428,124,56099.4
27353,510.4,-16.2,2.092,124,56100.9
27354,510.0,-10.1,1.968,124,56103.3
27355,509.8,-7.7,1.94,124,56105.9
27356,509.8,-3.4,2.154,124,56108.5
27357,509.6,-3.3,2.386,125,56111.4
27358,509.6,-4.6,2.816,125,56115.0
27359,509.4,-3.0,2.932,125,56118.0
27360,509.2,-4.6,3.136,125,56121.6
27361,509.2,-3.0,3.264,125,56124.8
27362,509.0,-3.1,3.364,125,56128.2
27363,509.0,-3.4,3.28,125,56131.4
27364,508.8,-3.5,3.273,125,56134.4
27365,508.8,-3.5,3.028,125,56136.7
27366,508.6,-1.8,2.991,125,56139.8
27367,508.6,-3.2,2.92,125,56142.8
27368,508.6,-1.6,2.864,125,56145.8
27369,508.4,-1.6,2.94,126,56149.1
27370,508.4,-3.0,3.112,126,56152.3
27371,508.4,-3.0,3.182,126,56155.7
27372,508.2,-3.1,3.276,126,56159.1
27373,508.0,-4.8,3.32,126,56162.4
27374,508.0,-4.9,3.232,126,56165.2
27375,507.8,-3.5,3.198,126,56168.2
27376,507.6,-3.6,3.14,126,56171.4
27377,507.6,-3.6,2.948,126,56173.9
27378,507.6,-1.9,2.823,126,56176.5
27379,507.4,-1.9,2.816,127,56179.3
27380,507.4,-1.8,2.742,127,56181.9
27381,507.4,0.0,2.654,127,56184.6
27382,507.4,-1.8,2.69,127,56187.3
27383,507.4,-1.7,2.834,127,56190.6
27384,507.2,-1.7,2.774,127,56193.2
27385,507.2,-1.7,2.868,127,56196.3
27386,507.2,0.0,2.938,127,56199.3
27387,507.2,0.0,3.006,127,56202.4
27388,507.2,0.0,2.95,127,56205.4
27389,507.2,-1.8,3.06,128,56208.5
27390,507.2,-1.8,2.964,128,56211.1
27391,507.0,-1.8,2.873,128,56213.7
27392,507.0,-3.6,2.855,128,56216.6
27393,507.0,-1.7,2.838,128,56219.6
27394,506.8,-1.8,2.776,128,56222.3
27395,506.8,-3.5,2.868,128,56225.4
27396,506.8,-1.8,2.859,129,56228.0
27397,506.6,-1.8,2.886,129,56231.1
27398,506.6,-1.8,2.823,129,56233.7
27399,506.6,0.0,2.852,129,56236.6
27400,506.6,0.0,2.698,129,56238.9
27401,506.6,-1.6,2.714,129,56241.6
27402,506.6,-1.9,2.532,129,56243.7
27403,506.6,-3.7,2.514,129,56246.3
27404,506.4,-5.2,2.564,129,56249.4
27405,506.2,-7.3,2.714,129,56252.5
27406,506.0,-5.5,2.732,129,56255.2
27407,505.8,-5.4,2.682,129,56257.1
27408,505.8,-3.6,2.812,129,56260.3
27409,505.6,-3.4,2.83,129,56263.6
27410,505.6,-5.3,2.772,129,56266.4
27411,505.4,-5.4,2.722,129,56268.8
27412,505.2,-5.1,2.9,129,56271.6
27413,505.0,-3.4,2.886,129,56274.8
27414,505.0,-3.5,2.906,129,56278.1
27415,505.0,-1.8,2.862,129,56280.7
27416,504.8,-3.7,2.873,129,56283.2
27417,504.8,-3.7,2.874,129,56286.0
27418,504.6,-3.5,2.81,129,56288.8
27419,504.6,-5.2,2.704,129,56291.6
27420,504.4,-3.3,2.8,129,56294.7
27421,504.2,-3.3,2.891,129,56297.6
27422,504.2,-1.7,2.95,129,56300.8
27423,504.2,-1.6,2.994,129,56303.8
27424,504.2,-1.6,3.03,129,56306.8
27425,504.0,-1.6,3.03,129,56309.8
27426,504.0,-1.6,3.074,129,56313.0
27427,504.0,-1.7,3.03,129,56315.9
27428,504.0,-1.8,3.06,129,56319.1
27429,503.8,-3.5,2.968,129,56321.6
27430,503.8,-4.9,2.859,129,56324.1
27431,503.6,-4.8,2.886,129,56327.4
27432,503.4,-6.3,3.098,129,56331.4
27433,503.2,-6.4,2.99,129,56334.0
27434,503.0,-5.4,3.044,129,56336.8
27435,502.8,-3.4,3.166,129,56339.9
27436,502.8,-1.6,3.024,128,56342.6
27437,502.8,-1.6,2.908,128,56345.9
27438,502.8,-1.6,2.99,128,56349.0
27439,502.6,-3.2,3.078,129,56352.2
27440,502.6,-5.0,3.1,129,56355.4
27441,502.4,-3.5,3.142,129,56358.3
27442,502.2,-6.8,2.98,129,56360.9
27443,502.2,-5.2,2.941,129,56363.7
27444,501.8,-4.9,3.013,129,56367.3
27445,501.8,-8.3,2.88,129,56369.9
27446,501.6,-5.4,2.954,129,56373.1
27447,501.2,-7.0,2.984,129,56375.8
27448,501.2,-6.8,2.959,129,56378.5
27449,501.0,-5.0,2.814,129,56381.4
27450,500.8,-6.2,2.988,129,56384.8
27451,500.6,-6.5,2.958,130,56387.8
27452,500.4,-6.8,3.1,130,56391.3
27453,500.2,-5.0,3.042,130,56393.7
27454,500.0,-5.0,3.048,130,56396.6
27455,500.0,-4.8,2.992,130,56399.8
27456,499.8,-4.6,3.084,130,56403.3
27457,499.6,-4.7,2.984,130,56406.2
27458,499.4,-5.1,3.198,130,56409.7
27459,499.4,-5.2,3.192,130,56412.6
27460,499.2,-3.4,3.062,130,56415.1
27461,499.0,-3.7,2.89,130,56417.7
27462,499.0,-1.8,3.044,130,56421.4
27463,499.0,-1.8,2.763,130,56423.5
27464,499.0,-2.0,2.664,129,56425.9
27465,498.8,-1.7,2.714,129,56428.6
27466,498.8,-1.7,2.772,129,56431.6
27467,498.8,-1.7,2.816,129,56435.5
27468,498.8,-3.5,2.88,129,56437.9
27469,498.6,-5.3,2.962,129,56440.7
27470,498.4,-5.2,2.88,129,56443.0
27471,498.2,-4.9,3.028,129,56446.7
27472,498.2,-4.8,2.809,129,56449.5
27473,498.0,-5.2,2.988,129,56452.8
27474,497.8,-4.8,2.952,129,56455.4
27475,497.6,-5.0,3.066,129,56458.4
27476,497.6,-3.3,3.08,129,56462.1
27477,497.4,-3.4,3.055,129,56464.8
27478,497.4,-5.4,2.945,129,56467.6
27479,497.2,-5.2,2.946,129,56470.2
27480,497.0,-6.7,2.958,129,56473.1
27481,496.8,-6.5,2.826,129,56476.2
27482,496.6,-4.7,2.927,129,56479.4
27483,496.4,-4.7,3.0,129,56482.6
